qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen
K-D4_QB5629_2019-08-29_B03	1453496.5.CP009706	97.105	1416	36	5	1	1414	107210	105798	0.0	2383	1415	4712721
K-D4_QB5629_2019-08-29_B03	1453496.5.CP009706	97.107	1417	34	7	1	1414	4415057	4413645	0.0	2383	1415	4712721
K-D4_QB5629_2019-08-29_B03	1453496.5.CP009706	97.036	1417	35	7	1	1414	101225	99813	0.0	2377	1415	4712721
K-D4_QB5629_2019-08-29_B03	1453496.5.CP009706	97.036	1417	35	7	1	1414	321615	323027	0.0	2377	1415	4712721
K-D4_QB5629_2019-08-29_B03	1453496.5.CP009706	97.036	1417	35	7	1	1414	488620	490032	0.0	2377	1415	4712721
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.248	1417	31	8	1	1414	295348	296759	0.0	2394	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	252782	254193	0.0	2388	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	907841	909252	0.0	2388	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	4217801	4216390	0.0	2388	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	4989259	4987848	0.0	2388	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	5263249	5261838	0.0	2388	1415	5442880
K-D4_QB5629_2019-08-29_B03	768492.3.NC_015567	97.177	1417	32	8	1	1414	5394098	5392687	0.0	2388	1415	5442880
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.723	1410	11	7	1	1406	250933	252339	0.0	2497	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.723	1410	11	7	1	1406	4028977	4027571	0.0	2497	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.652	1410	12	7	1	1406	3347744	3346338	0.0	2492	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.652	1410	12	7	1	1406	4274540	4273134	0.0	2492	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.652	1410	12	7	1	1406	4365613	4364207	0.0	2492	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.582	1410	13	7	1	1406	4471207	4469801	0.0	2486	1409	4518712
K-D8_QB5629_2019-08-29_D03	399742.10.NC_009436	98.440	1410	15	7	1	1406	838284	839690	0.0	2475	1409	4518712
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.730	1410	25	7	1	1406	221587	220181	0.0	2420	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.730	1410	25	7	1	1406	1512405	1513811	0.0	2420	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.730	1410	25	7	1	1406	2128446	2129852	0.0	2420	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.661	1411	25	8	1	1406	997609	996202	0.0	2416	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.660	1410	26	7	1	1406	1604570	1605976	0.0	2414	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.660	1410	26	7	1	1406	1693713	1695119	0.0	2414	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.660	1410	26	7	1	1406	1738748	1740154	0.0	2414	1409	5280350
K-D8_QB5629_2019-08-29_D03	1028307.3.NC_015663	97.660	1410	26	7	1	1406	2537031	2538437	0.0	2414	1409	5280350
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.730	1410	25	7	1	1406	3850550	3849144	0.0	2420	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.730	1410	25	7	1	1406	4629943	4631349	0.0	2420	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.660	1410	26	7	1	1406	3892247	3890841	0.0	2414	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.660	1410	26	7	1	1406	4090339	4088933	0.0	2414	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.660	1410	26	7	1	1406	5393163	5394569	0.0	2414	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.590	1411	26	8	1	1406	3469037	3467630	0.0	2410	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.589	1410	27	7	1	1406	3090006	3088600	0.0	2409	1409	5398151
K-D8_QB5629_2019-08-29_D03	1286170.3.CP004142	97.449	1411	27	9	1	1406	3982404	3980998	0.0	2398	1409	5398151
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.660	1410	26	7	1	1406	865159	866565	0.0	2414	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.660	1410	26	7	1	1406	4532635	4531229	0.0	2414	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.660	1410	25	8	1	1406	4625675	4624270	0.0	2414	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.660	1410	26	7	1	1406	4750539	4749133	0.0	2414	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.589	1410	27	7	1	1406	257274	258680	0.0	2409	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.589	1410	27	7	1	1406	3544065	3542659	0.0	2409	1409	4812833
K-D8_QB5629_2019-08-29_D03	640513.3.NC_015968	97.518	1410	28	7	1	1406	4286806	4285400	0.0	2403	1409	4812833
K-D8_QB5629_2019-08-29_D03	82977.3.JPRU01000007	97.589	1410	27	7	1	1406	22103	23509	0.0	2409	1409	100929
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.518	1410	28	7	1	1406	127563	126157	0.0	2403	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.447	1410	29	7	1	1406	1904293	1905699	0.0	2398	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.378	1411	28	9	1	1406	5442391	5440985	0.0	2392	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.236	1411	30	9	1	1406	61647	60241	0.0	2381	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.236	1411	30	9	1	1406	231835	230429	0.0	2381	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.234	1410	32	7	1	1406	371259	369853	0.0	2381	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.236	1411	30	9	1	1406	923093	924499	0.0	2381	1409	6257473
K-D8_QB5629_2019-08-29_D03	571.62.CP011636	97.023	1411	33	9	1	1406	5880372	5878966	0.0	2364	1409	6257473
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.518	1410	28	7	1	1406	1530787	1532193	0.0	2403	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.518	1410	28	7	1	1406	1572819	1574225	0.0	2403	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.518	1410	28	7	1	1406	5029217	5027811	0.0	2403	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.447	1410	29	7	1	1406	746368	744962	0.0	2398	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.447	1410	29	7	1	1406	840687	839281	0.0	2398	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	97.376	1410	30	7	1	1406	1400330	1401736	0.0	2392	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	96.879	1410	37	7	1	1406	1715597	1717003	0.0	2353	1409	5099034
K-D8_QB5629_2019-08-29_D03	1333848.3.CP007557	96.879	1410	37	7	1	1406	2231689	2233095	0.0	2353	1409	5099034
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.518	1410	28	7	1	1406	469719	471125	0.0	2403	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.447	1410	29	7	1	1406	20417	21823	0.0	2398	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.447	1410	29	7	1	1406	163798	165204	0.0	2398	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.447	1410	29	7	1	1406	251230	252636	0.0	2398	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.305	1410	31	7	1	1406	3893175	3891769	0.0	2386	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.305	1410	31	7	1	1406	4562033	4560627	0.0	2386	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.163	1410	33	7	1	1406	811584	812990	0.0	2375	1409	4803917
K-D8_QB5629_2019-08-29_D03	83655.10.CP013990	97.163	1410	33	7	1	1406	1205671	1207077	0.0	2375	1409	4803917
K-D8_QB5629_2019-08-29_D03	82977.3.JPRU01000006	97.305	1410	31	7	1	1406	3016	1610	0.0	2394	1409	130381
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	97.376	1410	32	5	1	1406	1124152	1125560	0.0	2394	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	97.092	1410	36	5	1	1406	1241665	1243073	0.0	2372	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	96.950	1410	38	5	1	1406	63482	62074	0.0	2361	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	96.879	1410	37	7	1	1406	1992796	1994202	0.0	2353	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	96.809	1410	38	7	1	1406	1329087	1330493	0.0	2348	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	96.738	1410	39	7	1	1406	697781	696375	0.0	2342	1409	4965436
K-D8_QB5629_2019-08-29_D03	158822.7.CP009458	96.738	1410	39	7	1	1406	1369572	1370978	0.0	2342	1409	4965436
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.605	1414	35	13	1	1408	96830	98236	0.0	2333	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.605	1414	35	13	1	1408	222935	224341	0.0	2333	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.605	1414	35	13	1	1408	479339	480745	0.0	2333	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.605	1414	35	13	1	1408	4432285	4430879	0.0	2333	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.605	1414	35	13	1	1408	4469756	4468350	0.0	2333	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.535	1414	36	13	1	1408	3639732	3638326	0.0	2327	1410	4605545
K-F4_QB5629_2019-08-29_G03	553.3.NC_016816	96.469	1416	35	15	1	1408	1056352	1057760	0.0	2324	1410	4605545
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.530	1412	38	11	1	1408	959686	961090	0.0	2326	1410	4690298
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.456	1411	42	8	1	1408	3984940	3983535	0.0	2322	1410	4690298
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.386	1411	42	9	1	1408	4240413	4239009	0.0	2314	1410	4690298
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.110	1414	44	11	1	1408	3374222	3372814	0.0	2296	1410	4690298
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.108	1413	44	11	1	1408	235048	236454	0.0	2294	1410	4690298
K-F4_QB5629_2019-08-29_G03	706191.3.NC_013956	96.108	1413	44	11	1	1408	272621	274027	0.0	2294	1410	4690298
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.383	1410	45	6	1	1408	3351771	3350366	0.0	2316	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.383	1410	45	6	1	1408	3834524	3833119	0.0	2316	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.312	1410	46	6	1	1408	172440	171035	0.0	2311	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.312	1410	46	6	1	1408	447267	448672	0.0	2311	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.312	1410	46	6	1	1408	1037881	1039286	0.0	2311	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.252	1414	41	12	1	1408	51175	49768	0.0	2307	1410	4050093
K-F4_QB5629_2019-08-29_G03	549.24.CP014129	96.241	1410	47	6	1	1408	410558	411963	0.0	2305	1410	4050093
K-F4_QB5629_2019-08-29_G03	660596.6.AHIE01000042	95.326	1412	58	8	1	1408	549	1956	0.0	2235	1410	6892
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000008	94.759	1412	66	8	1	1408	68	1475	0.0	2191	1410	1588
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000005	94.759	1412	66	8	1	1408	273947	275354	0.0	2191	1410	1252620
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000004	94.759	1412	66	8	1	1408	5013	3606	0.0	2191	1410	376049
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000004	94.759	1412	66	8	1	1408	111767	110360	0.0	2191	1410	376049
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000004	94.759	1412	66	8	1	1408	243022	241615	0.0	2191	1410	376049
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000003	94.759	1412	66	8	1	1408	199822	198415	0.0	2191	1410	235354
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000002	94.759	1412	66	8	1	1408	734815	733408	0.0	2191	1410	1139861
K-F4_QB5629_2019-08-29_G03	1267600.3.JFGT01000002	94.759	1412	66	8	1	1408	917926	916519	0.0	2191	1410	1139861
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	575178	576586	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	2977776	2976368	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	3516624	3515216	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	3609897	3608489	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	3733546	3732138	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.633	1416	61	14	1	1408	4222580	4223988	0.0	2180	1410	4271053
K-F4_QB5629_2019-08-29_G03	1484157.3.CP009866	94.562	1416	62	14	1	1408	4183615	4185023	0.0	2174	1410	4271053
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.947	1425	54	18	1	1422	172441	171032	0.0	2217	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.947	1425	54	18	1	1422	447266	448675	0.0	2217	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.947	1425	54	18	1	1422	1037880	1039289	0.0	2217	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.877	1425	55	18	1	1422	410557	411966	0.0	2211	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.877	1425	55	18	1	1422	3351772	3350363	0.0	2211	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.877	1425	55	18	1	1422	3834525	3833116	0.0	2211	1422	4050093
K-F8_QB5629_2019-08-29_H03	549.24.CP014129	94.744	1427	55	20	1	1422	51176	49765	0.0	2202	1422	4050093
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.667	1425	58	18	1	1422	3984941	3983532	0.0	2194	1422	4690298
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.596	1425	58	19	1	1422	959685	961093	0.0	2187	1422	4690298
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.596	1425	58	19	1	1422	4240414	4239006	0.0	2187	1422	4690298
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.328	1428	60	21	1	1422	3374223	3372811	0.0	2169	1422	4690298
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.324	1427	60	21	1	1422	235047	236457	0.0	2167	1422	4690298
K-F8_QB5629_2019-08-29_H03	706191.3.NC_013956	94.324	1427	60	21	1	1422	272620	274030	0.0	2167	1422	4690298
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.394	1427	59	21	1	1422	96829	98239	0.0	2172	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.394	1427	59	21	1	1422	222934	224344	0.0	2172	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.394	1427	59	21	1	1422	479338	480748	0.0	2172	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.394	1427	59	21	1	1422	4432286	4430876	0.0	2172	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.394	1427	59	21	1	1422	4469757	4468347	0.0	2172	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.332	1429	58	23	1	1422	1056351	1057763	0.0	2169	1422	4605545
K-F8_QB5629_2019-08-29_H03	553.3.NC_016816	94.324	1427	60	21	1	1422	3639733	3638323	0.0	2167	1422	4605545
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000008	93.903	1427	67	20	1	1422	67	1478	0.0	2135	1422	1588
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000005	93.903	1427	67	20	1	1422	273946	275357	0.0	2135	1422	1252620
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000004	93.903	1427	67	20	1	1422	5014	3603	0.0	2135	1422	376049
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000004	93.903	1427	67	20	1	1422	111768	110357	0.0	2135	1422	376049
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000004	93.903	1427	67	20	1	1422	243023	241612	0.0	2135	1422	376049
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000003	93.903	1427	67	20	1	1422	199823	198412	0.0	2135	1422	235354
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000002	93.903	1427	67	20	1	1422	734816	733405	0.0	2135	1422	1139861
K-F8_QB5629_2019-08-29_H03	1267600.3.JFGT01000002	93.903	1427	67	20	1	1422	917927	916516	0.0	2135	1422	1139861
K-F8_QB5629_2019-08-29_H03	660596.6.AHIE01000042	93.833	1427	68	20	1	1422	548	1959	0.0	2130	1422	6892
K-F8_QB5629_2019-08-29_H03	470934.10.JUQR01000382	93.483	1427	73	20	1	1422	150	1561	0.0	2102	1422	1689
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.361	1409	3	6	1	1405	2998510	2999916	0.0	2547	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.290	1409	4	6	1	1405	1295672	1294266	0.0	2542	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.290	1409	4	6	1	1405	1557468	1556062	0.0	2542	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.290	1409	4	6	1	1405	1730361	1728955	0.0	2542	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.219	1409	5	6	1	1405	367599	366193	0.0	2536	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.219	1409	5	6	1	1405	2211992	2213398	0.0	2536	1405	6000511
K-H10_QB5629_2019-08-29_D04	47917.8.CP011254	99.219	1409	5	6	1	1405	2253059	2254465	0.0	2536	1405	6000511
K-H10_QB5629_2019-08-29_D04	1332070.3.ASZB01000040	99.290	1409	4	6	1	1405	281	1687	0.0	2542	1405	1817
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.946	1412	19	10	1	1405	4082840	4081432	0.0	2438	1405	5238612
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.943	1410	21	8	1	1405	264400	265806	0.0	2436	1405	5238612
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.943	1410	21	8	1	1405	5171835	5170429	0.0	2436	1405	5238612
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.801	1410	23	8	1	1405	4799859	4798453	0.0	2425	1405	5238612
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.734	1412	22	10	1	1405	5043515	5042107	0.0	2422	1405	5238612
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006252	97.521	1412	25	10	1	1405	802677	804085	0.0	2405	1405	5238612
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.805	1412	21	10	1	1405	336580	337988	0.0	2427	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.805	1412	21	10	1	1405	4148987	4147579	0.0	2427	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.592	1412	24	10	1	1405	5429720	5428312	0.0	2410	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.521	1412	25	10	1	1405	298617	300025	0.0	2405	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.450	1412	26	10	1	1405	983498	984906	0.0	2399	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.450	1412	26	10	1	1405	4998935	4997527	0.0	2399	1405	5448853
K-H10_QB5629_2019-08-29_D04	399741.7.NC_009832	97.450	1412	26	10	1	1405	5282033	5280625	0.0	2399	1405	5448853
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.590	1411	25	9	1	1405	288532	289939	0.0	2409	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.519	1411	26	9	1	1405	817358	818765	0.0	2403	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.519	1411	26	9	1	1405	4871658	4870251	0.0	2403	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.519	1411	26	9	1	1405	5148236	5146829	0.0	2403	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.519	1411	26	9	1	1405	5279243	5277836	0.0	2403	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.450	1412	26	10	1	1405	249321	250729	0.0	2399	1405	5328010
K-H10_QB5629_2019-08-29_D04	682634.4.CP006250	97.449	1411	27	9	1	1405	4193783	4192376	0.0	2398	1405	5328010
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.307	1411	29	9	1	1405	4214368	4212961	0.0	2386	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.238	1412	29	10	1	1405	5418608	5417200	0.0	2383	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.236	1411	30	9	1	1405	248483	249890	0.0	2381	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.236	1411	30	9	1	1405	287691	289098	0.0	2381	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.236	1411	30	9	1	1405	5016609	5015202	0.0	2381	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.236	1411	30	9	1	1405	5287700	5286293	0.0	2381	1405	5467306
K-H10_QB5629_2019-08-29_D04	1348660.3.CP006566	97.028	1413	31	11	1	1405	883668	885077	0.0	2366	1405	5467306
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006253	97.238	1412	29	10	1	1405	2572	1164	0.0	2383	1405	44107
K-H10_QB5629_2019-08-29_D04	1346614.3.CP006253	99.379	322	2	0	1084	1405	44107	43786	3.46e-163	584	1405	44107
K-H10_QB5629_2019-08-29_D04	1410619.3.AYKS01000492	97.023	1411	33	9	1	1405	540	1947	0.0	2368	1405	6741
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	97.025	1412	32	10	1	1405	449089	450497	0.0	2366	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.955	1412	33	10	1	1405	1069681	1071089	0.0	2361	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.955	1412	33	10	1	1405	4066364	4064956	0.0	2361	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.882	1411	36	8	1	1405	107206	105798	0.0	2355	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.884	1412	34	10	1	1405	4415053	4413645	0.0	2355	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.813	1412	35	10	1	1405	101221	99813	0.0	2350	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.813	1412	35	10	1	1405	321619	323027	0.0	2350	1405	4712721
K-H10_QB5629_2019-08-29_D04	1453496.5.CP009706	96.813	1412	35	10	1	1405	488624	490032	0.0	2350	1405	4712721
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	97.025	1412	31	11	1	1405	295352	296759	0.0	2364	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	252786	254193	0.0	2359	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	907845	909252	0.0	2359	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	4217797	4216390	0.0	2359	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	4989255	4987848	0.0	2359	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	5263245	5261838	0.0	2359	1405	5442880
K-H10_QB5629_2019-08-29_D04	768492.3.NC_015567	96.955	1412	32	11	1	1405	5394094	5392687	0.0	2359	1405	5442880
L-C5_QB5629_2019-08-29_A09	1117958.3.AHIP01000073	99.219	1408	8	3	2	1409	5153	3749	0.0	2536	1409	5423
L-C5_QB5629_2019-08-29_A09	216595.4.NC_012660	99.219	1408	8	3	2	1409	119772	121176	0.0	2536	1409	6722539
L-C5_QB5629_2019-08-29_A09	216595.4.NC_012660	99.219	1408	8	3	2	1409	768584	769988	0.0	2536	1409	6722539
L-C5_QB5629_2019-08-29_A09	216595.4.NC_012660	99.219	1408	8	3	2	1409	2234979	2236383	0.0	2536	1409	6722539
L-C5_QB5629_2019-08-29_A09	216595.4.NC_012660	99.219	1408	8	3	2	1409	5722207	5720803	0.0	2536	1409	6722539
L-C5_QB5629_2019-08-29_A09	216595.4.NC_012660	99.219	1408	8	3	2	1409	6073662	6072258	0.0	2536	1409	6722539
L-C5_QB5629_2019-08-29_A09	1042209.11.AFOY02000020	99.077	1409	8	5	2	1409	246	1650	0.0	2525	1409	52898
L-C5_QB5629_2019-08-29_A09	1295141.3.AOUH01000021	99.077	1408	10	3	2	1409	171192	172596	0.0	2525	1409	173501
L-C5_QB5629_2019-08-29_A09	994484.3.NC_015379	98.652	1410	12	7	2	1409	182526	183930	0.0	2492	1409	6843248
L-C5_QB5629_2019-08-29_A09	994484.3.NC_015379	98.652	1410	12	7	2	1409	844686	846090	0.0	2492	1409	6843248
L-C5_QB5629_2019-08-29_A09	994484.3.NC_015379	98.652	1410	12	7	2	1409	5809289	5807885	0.0	2492	1409	6843248
