model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
PR1.genome.mdl,PAl.genome.mdl,M9_Citrate,20.233,34.648,5.0537908727855685,40.08920912721443,45.143,75.000% (24/32),80.000% (24/30),6,0 (0),1 (0),66.667%,62.5%,0.24978,1.157,0.82256,parasitism,-0.71245,0.41604
PR1.genome.mdl,PAl.genome.mdl,M9_D-Arabinose,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Glucose,26.457,38.782,10.080595570860973,41.38340442913903,51.464,75.000% (24/32),80.000% (24/30),9,0 (0),0 (0),66.667%,62.5%,0.38102,1.0671,0.78885,amensalism,-0.46585,0.3178
PR1.genome.mdl,PAl.genome.mdl,M9_Glutamine,18.317,24.572,5.404369048064651,33.48563095193535,38.89,75.000% (24/32),80.000% (24/30),6,1 (0),1 (0),66.667%,62.5%,0.29505,1.3628,0.90676,parasitism,-0.34149,0.25456
PR1.genome.mdl,PAl.genome.mdl,M9_Isoleucine,13.287,0.85336,6.277890078023268,23.51410992197673,29.792,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.47248,27.555,2.1069,parasitism,0.93577,-14.57
PR1.genome.mdl,PAl.genome.mdl,M9_Mannitol,10.941,33.283,5.496069055052103,35.21393094494789,40.71,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.50234,1.058,0.92054,amensalism,-2.042,0.67127
PR1.genome.mdl,PAl.genome.mdl,M9_Mannose,26.457,38.782,10.080595570750733,41.38340442924927,51.464,75.000% (24/32),80.000% (24/30),9,0 (0),0 (0),66.667%,62.5%,0.38102,1.0671,0.78885,amensalism,-0.46585,0.3178
PR1.genome.mdl,PAl.genome.mdl,M9_Proline,24.0,24.572,8.714433316658223,33.88456668334178,42.599,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.3631,1.379,0.87703,parasitism,-0.023833,0.023279
PR1.genome.mdl,PAl.genome.mdl,M9_Raffinose,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Fumarate,23.487,34.451,4.993528384653889,40.00847161534611,45.002,75.000% (24/32),80.000% (24/30),7,0 (0),2 (0),66.667%,62.5%,0.21261,1.1613,0.77673,parasitism,-0.46681,0.31825
PR1.genome.mdl,PAl.genome.mdl,M9_Galactose,10.474,38.782,12.338833087036662,37.84616691296334,50.185,75.000% (24/32),80.000% (24/30),6,0 (0),0 (0),66.667%,62.5%,1.178,0.97587,1.0189,commensalism,-2.7027,0.72993
PR1.genome.mdl,PAl.genome.mdl,M9_Glycerol,21.641,27.152,2.3422901955405524,28.362709804459445,30.705,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.10823,1.0446,0.62929,amensalism,-0.25466,0.20297
PR1.genome.mdl,PAl.genome.mdl,M9_Ribose,16.65,37.322,7.167926163729581,40.981073836270426,48.149,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.43051,1.098,0.89211,amensalism,-1.2416,0.55388
PR1.genome.mdl,PAl.genome.mdl,M9_L-Arabinose,8.3748,37.056,6.6967436250064925,40.161256374993506,46.858,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.79963,1.0838,1.0314,amensalism,-3.4247,0.774
PR1.genome.mdl,PAl.genome.mdl,M9_Serine,18.556,26.112,4.573076538860282,32.50292346113972,37.076,75.000% (24/32),80.000% (24/30),6,0 (0),0 (0),66.667%,62.5%,0.24645,1.2448,0.83003,parasitism,-0.4072,0.28937
PR1.genome.mdl,PAl.genome.mdl,M9_Xylose,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Lactose,0.0,38.782,15.985544554837764,51.598455445162244,67.584,75.000% (24/32),80.000% (24/30),6,0 (0),0 (0),66.667%,62.5%,,1.3305,1.7427,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Maltose,29.591,38.782,16.748226452972307,52.27177354702769,69.02,75.000% (24/32),80.000% (24/30),13,0 (0),0 (0),66.667%,62.5%,0.56599,1.3478,1.0095,parasitism,-0.3106,0.23699
PR1.genome.mdl,PAl.genome.mdl,M9_Melezitose,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Mix,38.307,54.949,39.04846284259874,51.91453715740126,90.963,75.000% (24/32),80.000% (24/30),12,1 (0),1 (0),66.667%,62.5%,1.0194,0.94478,0.97541,neutral,-0.43444,0.30286
PR1.genome.mdl,PAl.genome.mdl,M9_No_Glucose,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Pyruvate,16.383,25.783,4.53642690460033,32.10857309539968,36.645,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,0.2769,1.2453,0.86907,parasitism,-0.57377,0.36458
PR1.genome.mdl,PAl.genome.mdl,M9_Rhamnose,0.0,0.82455,0.033943979536650924,0.45934602046334905,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Sorbitol,0.0,33.283,5.496069055006947,35.21393094499305,40.71,75.000% (24/32),80.000% (24/30),7,0 (0),0 (0),66.667%,62.5%,,1.058,1.2231,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Succinate,23.487,34.451,5.0110600016866345,40.90993999831336,45.921,75.000% (24/32),80.000% (24/30),6,1 (0),1 (0),66.667%,62.5%,0.21335,1.1875,0.79259,parasitism,-0.46681,0.31825
PR1.genome.mdl,PAl.genome.mdl,M9_Sucrose,0.0,38.782,16.74822645287645,52.27177354712354,69.02,75.000% (24/32),80.000% (24/30),6,0 (0),0 (0),66.667%,62.5%,,1.3478,1.7797,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Trehalose,29.591,38.782,16.74822645293208,52.27177354706791,69.02,75.000% (24/32),80.000% (24/30),13,0 (0),1 (1),66.667%,62.5%,0.56599,1.3478,1.0095,parasitism,-0.3106,0.23699
PR1.genome.mdl,PAl.genome.mdl,M9_Uridine,0.0,0.82455,0.033943979536157215,0.45934602046384276,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,PAl.genome.mdl,M9_Water,0.0,0.82455,0.033943979537032605,0.4593460204629674,0.49329,75.000% (24/32),80.000% (24/30),3,0 (0),0 (0),66.667%,62.5%,,0.55709,0.59825,,,1.0
PR1.genome.mdl,RP2.genome.mdl,M9_Alanine,5.0541,22.201,4.491388078644607,29.57661192135539,34.068,53.125% (17/32),70.833% (17/24),5,1 (0),0 (0),62.5%,65.625%,0.88866,1.3322,1.25,parasitism,-3.3927,0.77235
PR1.genome.mdl,RP2.genome.mdl,M9_Arginine,18.506,18.31,8.807950028109262,28.56104997189074,37.369,53.125% (17/32),70.833% (17/24),9,1 (1),0 (0),62.5%,65.625%,0.47595,1.5599,1.015,parasitism,0.010591,-0.010705
PR1.genome.mdl,RP2.genome.mdl,M9_Fructose,29.478,43.208,5.595775773663969,45.858224226336034,51.454,53.125% (17/32),70.833% (17/24),9,0 (0),0 (0),62.5%,65.625%,0.18983,1.0613,0.70789,amensalism,-0.46577,0.31777
PR1.genome.mdl,RP2.genome.mdl,M9_GlcNAc,28.997,40.185,9.564712102763574,52.05828789723642,61.623,53.125% (17/32),70.833% (17/24),14,0 (0),0 (0),62.5%,65.625%,0.32985,1.2955,0.89074,parasitism,-0.38583,0.27841
PR1.genome.mdl,RP2.genome.mdl,M9_Acetate,7.6267,11.1,4.5082524872004095,18.569747512799587,23.078,53.125% (17/32),70.833% (17/24),2,0 (0),0 (0),62.5%,65.625%,0.59111,1.673,1.2324,parasitism,-0.45541,0.31291
PR1.genome.mdl,RP2.genome.mdl,M9_Cellobiose,0.0,51.758,10.05036789525634,64.93063210474367,74.981,53.125% (17/32),70.833% (17/24),6,0 (0),1 (1),62.5%,65.625%,,1.2545,1.4487,,,1.0
PR1.genome.mdl,RP2.genome.mdl,M9_Citrate,20.233,33.566,5.448110366370007,41.20388963363,46.652,53.125% (17/32),70.833% (17/24),8,1 (0),0 (0),62.5%,65.625%,0.26927,1.2275,0.86715,parasitism,-0.65897,0.39722
PR1.genome.mdl,RP2.genome.mdl,M9_Glucose,26.457,43.208,5.595775773740731,45.85822422625927,51.454,53.125% (17/32),70.833% (17/24),9,1 (1),0 (0),62.5%,65.625%,0.2115,1.0613,0.73859,amensalism,-0.63314,0.38768
PR1.genome.mdl,RP2.genome.mdl,M9_Glutamine,18.317,22.429,5.249934696988325,33.304065303011676,38.554,53.125% (17/32),70.833% (17/24),6,1 (0),0 (0),62.5%,65.625%,0.28662,1.4849,0.9462,parasitism,-0.22449,0.18333
PR1.genome.mdl,RP2.genome.mdl,M9_Isoleucine,13.287,0.25889,9.817798709814888,19.740201290185112,29.558,53.125% (17/32),70.833% (17/24),9,0 (0),1 (1),62.5%,65.625%,0.7389,76.249,2.1821,parasitism,0.98052,-50.323
PR1.genome.mdl,RP2.genome.mdl,M9_Mannitol,10.941,38.309,5.546643826144887,39.82235617385511,45.369,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,0.50696,1.0395,0.9212,amensalism,-2.5014,0.7144
PR1.genome.mdl,RP2.genome.mdl,M9_Mannose,26.457,43.208,5.595775773705844,45.858224226294155,51.454,53.125% (17/32),70.833% (17/24),9,0 (0),0 (0),62.5%,65.625%,0.2115,1.0613,0.73859,amensalism,-0.63314,0.38768
PR1.genome.mdl,RP2.genome.mdl,M9_Proline,24.0,24.593,10.452960547575298,35.68303945242471,46.136,53.125% (17/32),70.833% (17/24),7,1 (1),0 (0),62.5%,65.625%,0.43554,1.4509,0.94944,parasitism,-0.024708,0.024113
PR1.genome.mdl,RP2.genome.mdl,M9_Fumarate,23.487,32.683,5.658619262297464,38.19038073770253,43.849,53.125% (17/32),70.833% (17/24),7,1 (0),0 (0),62.5%,65.625%,0.24093,1.1685,0.78065,parasitism,-0.39154,0.28137
PR1.genome.mdl,RP2.genome.mdl,M9_Galactose,10.474,30.863,6.144640573864285,36.08735942613571,42.232,53.125% (17/32),70.833% (17/24),5,0 (0),0 (0),62.5%,65.625%,0.58666,1.1693,1.0217,parasitism,-1.9466,0.66063
PR1.genome.mdl,RP2.genome.mdl,M9_Glycerol,21.641,26.628,12.048869398000049,25.55713060199996,37.606,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,0.55676,0.95978,0.77909,amensalism,-0.23044,0.18728
PR1.genome.mdl,RP2.genome.mdl,M9_Ribose,16.65,29.359,5.376134288497317,36.31886571150269,41.695,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.32289,1.2371,0.90624,parasitism,-0.7633,0.43288
PR1.genome.mdl,RP2.genome.mdl,M9_L-Arabinose,8.3748,41.151,5.127507069947863,43.37349293005213,48.501,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.61225,1.054,0.97931,amensalism,-3.9137,0.79649
PR1.genome.mdl,RP2.genome.mdl,M9_Serine,18.556,22.464,4.492802582762615,29.975197417237393,34.468,53.125% (17/32),70.833% (17/24),7,1 (0),1 (0),62.5%,65.625%,0.24212,1.3344,0.84027,parasitism,-0.21061,0.17397
PR1.genome.mdl,RP2.genome.mdl,M9_Lactose,0.0,41.065,9.704818604105256,55.53318139589474,65.238,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,,1.3523,1.5887,,,1.0
PR1.genome.mdl,RP2.genome.mdl,M9_Maltose,29.591,51.758,10.05036789525645,64.93063210474354,74.981,53.125% (17/32),70.833% (17/24),14,1 (1),0 (0),62.5%,65.625%,0.33964,1.2545,0.92172,parasitism,-0.74911,0.42828
PR1.genome.mdl,RP2.genome.mdl,M9_Mix,38.307,69.942,19.115355524788733,83.85464447521127,102.97,53.125% (17/32),70.833% (17/24),14,1 (1),2 (1),62.5%,65.625%,0.499,1.1989,0.95123,parasitism,-0.82583,0.4523
PR1.genome.mdl,RP2.genome.mdl,M9_Pyruvate,16.383,22.201,4.491388078674495,29.5766119213255,34.068,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.27415,1.3322,0.88296,parasitism,-0.35512,0.26206
PR1.genome.mdl,RP2.genome.mdl,M9_Rhamnose,0.0,31.675,5.303642532494541,43.163357467505456,48.467,53.125% (17/32),70.833% (17/24),5,1 (0),0 (0),62.5%,65.625%,,1.3627,1.5301,,,1.0
PR1.genome.mdl,RP2.genome.mdl,M9_Sorbitol,0.0,38.309,5.546643826023822,39.82235617397618,45.369,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,,1.0395,1.1843,,,1.0
PR1.genome.mdl,RP2.genome.mdl,M9_Succinate,23.487,32.683,5.167730896636244,39.89026910336376,45.058,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.22003,1.2205,0.80217,parasitism,-0.39154,0.28137
PR1.genome.mdl,RP2.genome.mdl,M9_Trehalose,29.591,51.758,10.069041790823219,64.91195820917677,74.981,53.125% (17/32),70.833% (17/24),13,0 (0),1 (1),62.5%,65.625%,0.34027,1.2541,0.92172,parasitism,-0.74911,0.42828
PR1.genome.mdl,RP2.genome.mdl,M9_Uridine,0.0,41.592,8.392560228772794,55.042439771227215,63.435,53.125% (17/32),70.833% (17/24),6,1 (0),0 (0),62.5%,65.625%,,1.3234,1.5252,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Alanine,5.0541,22.201,4.491388078642201,29.576611921357795,34.068,56.250% (18/32),78.261% (18/23),4,1 (0),1 (0),60.87%,65.625%,0.88866,1.3322,1.25,parasitism,-3.3927,0.77235
PR1.genome.mdl,RP1.genome.mdl,M9_Arginine,18.506,18.31,10.571609119098918,34.989390880901084,45.561,56.250% (18/32),78.261% (18/23),8,1 (1),1 (1),60.87%,65.625%,0.57125,1.9109,1.2375,parasitism,0.010591,-0.010705
PR1.genome.mdl,RP1.genome.mdl,M9_Fructose,29.478,43.208,5.597241046770072,45.85675895322993,51.454,56.250% (18/32),78.261% (18/23),9,1 (0),0 (0),60.87%,65.625%,0.18988,1.0613,0.70789,amensalism,-0.46577,0.31777
PR1.genome.mdl,RP1.genome.mdl,M9_GlcNAc,28.997,40.185,9.564712102755124,52.058287897244874,61.623,56.250% (18/32),78.261% (18/23),12,0 (0),0 (0),60.87%,65.625%,0.32985,1.2955,0.89074,parasitism,-0.38583,0.27841
PR1.genome.mdl,RP1.genome.mdl,M9_Acetate,7.6267,11.1,4.508252487188409,18.56974751281159,23.078,56.250% (18/32),78.261% (18/23),2,0 (0),1 (0),60.87%,65.625%,0.59111,1.673,1.2324,parasitism,-0.45541,0.31291
PR1.genome.mdl,RP1.genome.mdl,M9_Arabinogalactan,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Cellobiose,0.0,51.758,10.05570690969955,64.92629309030045,74.982,56.250% (18/32),78.261% (18/23),7,0 (0),1 (1),60.87%,65.625%,,1.2544,1.4487,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Citrate,20.233,33.566,5.488068601833989,41.33493139816601,46.823,56.250% (18/32),78.261% (18/23),9,1 (0),0 (0),60.87%,65.625%,0.27124,1.2315,0.87033,parasitism,-0.65897,0.39722
PR1.genome.mdl,RP1.genome.mdl,M9_D-Arabinose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Glucose,26.457,43.208,5.597241046785699,45.8567589532143,51.454,56.250% (18/32),78.261% (18/23),9,0 (0),0 (0),60.87%,65.625%,0.21156,1.0613,0.73859,amensalism,-0.63314,0.38768
PR1.genome.mdl,RP1.genome.mdl,M9_Glutamine,18.317,22.429,5.24993469701148,33.30406530298852,38.554,56.250% (18/32),78.261% (18/23),6,1 (0),1 (0),60.87%,65.625%,0.28662,1.4849,0.9462,parasitism,-0.22449,0.18333
PR1.genome.mdl,RP1.genome.mdl,M9_Isoleucine,13.287,0.42631,9.817798709823435,19.740201290176568,29.558,56.250% (18/32),78.261% (18/23),9,0 (0),3 (1),60.87%,65.625%,0.7389,46.305,2.1554,parasitism,0.96792,-30.167
PR1.genome.mdl,RP1.genome.mdl,M9_Mannitol,10.941,38.309,5.546497777814079,39.82250222218592,45.369,56.250% (18/32),78.261% (18/23),7,0 (0),0 (0),60.87%,65.625%,0.50695,1.0395,0.9212,amensalism,-2.5014,0.7144
PR1.genome.mdl,RP1.genome.mdl,M9_Mannose,26.457,43.208,5.597241046724303,45.8567589532757,51.454,56.250% (18/32),78.261% (18/23),10,0 (0),0 (0),60.87%,65.625%,0.21156,1.0613,0.73859,amensalism,-0.63314,0.38768
PR1.genome.mdl,RP1.genome.mdl,M9_Proline,24.0,24.593,10.452960547487937,35.68303945251207,46.136,56.250% (18/32),78.261% (18/23),7,0 (0),1 (1),60.87%,65.625%,0.43554,1.4509,0.94944,parasitism,-0.024708,0.024113
PR1.genome.mdl,RP1.genome.mdl,M9_Raffinose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Fumarate,23.487,32.683,5.719229472849574,38.46677052715042,44.186,56.250% (18/32),78.261% (18/23),5,0 (0),1 (0),60.87%,65.625%,0.24351,1.177,0.78665,parasitism,-0.39154,0.28137
PR1.genome.mdl,RP1.genome.mdl,M9_Galactose,10.474,30.863,6.145770080190335,36.08622991980967,42.232,56.250% (18/32),78.261% (18/23),5,0 (0),0 (0),60.87%,65.625%,0.58676,1.1692,1.0217,parasitism,-1.9466,0.66063
PR1.genome.mdl,RP1.genome.mdl,M9_Glycerol,21.641,26.628,12.048577248799496,25.5574227512005,37.606,56.250% (18/32),78.261% (18/23),7,0 (0),0 (0),60.87%,65.625%,0.55675,0.9598,0.77909,amensalism,-0.23044,0.18728
PR1.genome.mdl,RP1.genome.mdl,M9_Ribose,16.65,29.359,5.3770722745483885,36.31792772545161,41.695,56.250% (18/32),78.261% (18/23),6,0 (0),0 (0),60.87%,65.625%,0.32295,1.237,0.90624,parasitism,-0.7633,0.43288
PR1.genome.mdl,RP1.genome.mdl,M9_L-Arabinose,8.3748,41.151,5.127362257344419,43.37463774265559,48.502,56.250% (18/32),78.261% (18/23),6,0 (0),0 (0),60.87%,65.625%,0.61224,1.054,0.97933,amensalism,-3.9137,0.79649
PR1.genome.mdl,RP1.genome.mdl,M9_Serine,18.556,22.464,4.492802582749949,29.975197417250055,34.468,56.250% (18/32),78.261% (18/23),6,1 (0),1 (0),60.87%,65.625%,0.24212,1.3344,0.84027,parasitism,-0.21061,0.17397
PR1.genome.mdl,RP1.genome.mdl,M9_Xylose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Lactose,0.0,41.065,9.704818604008667,55.533181395991335,65.238,56.250% (18/32),78.261% (18/23),6,0 (0),0 (0),60.87%,65.625%,,1.3523,1.5887,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Maltose,29.591,51.758,10.05570690973647,64.92629309026354,74.982,56.250% (18/32),78.261% (18/23),15,0 (0),0 (0),60.87%,65.625%,0.33982,1.2544,0.92173,parasitism,-0.74911,0.42828
PR1.genome.mdl,RP1.genome.mdl,M9_Melezitose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Mix,38.307,69.942,19.11535552480021,83.85464447519979,102.97,56.250% (18/32),78.261% (18/23),17,1 (0),3 (2),60.87%,65.625%,0.499,1.1989,0.95123,parasitism,-0.82583,0.4523
PR1.genome.mdl,RP1.genome.mdl,M9_No_Glucose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Pyruvate,16.383,22.201,4.491388078658572,29.57661192134142,34.068,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,0.27415,1.3322,0.88296,parasitism,-0.35512,0.26206
PR1.genome.mdl,RP1.genome.mdl,M9_Rhamnose,0.0,31.675,5.303642532531849,43.16335746746815,48.467,56.250% (18/32),78.261% (18/23),6,0 (0),0 (0),60.87%,65.625%,,1.3627,1.5301,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Sorbitol,0.0,38.309,5.546497777763185,39.822502222236814,45.369,56.250% (18/32),78.261% (18/23),7,0 (0),0 (0),60.87%,65.625%,,1.0395,1.1843,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Succinate,23.487,32.683,5.167730896654054,39.89026910334594,45.058,56.250% (18/32),78.261% (18/23),6,0 (0),2 (0),60.87%,65.625%,0.22003,1.2205,0.80217,parasitism,-0.39154,0.28137
PR1.genome.mdl,RP1.genome.mdl,M9_Sucrose,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Trehalose,29.591,51.758,10.07437917368182,64.90762082631818,74.982,56.250% (18/32),78.261% (18/23),14,0 (0),1 (1),60.87%,65.625%,0.34045,1.2541,0.92173,parasitism,-0.74911,0.42828
PR1.genome.mdl,RP1.genome.mdl,M9_Uridine,0.0,41.592,8.392560224777734,55.04243977522227,63.435,56.250% (18/32),78.261% (18/23),7,0 (0),0 (0),60.87%,65.625%,,1.3234,1.5252,,,1.0
PR1.genome.mdl,RP1.genome.mdl,M9_Water,0.0,0.41007,0.07629742706369655,0.4216325729363034,0.49793,56.250% (18/32),78.261% (18/23),4,0 (0),0 (0),60.87%,65.625%,,1.0282,1.2143,,,1.0
PR1.genome.mdl,EA.genome.mdl,M9_Alanine,5.0541,22.057,29.083520881256195,4.749479118743807,33.833,59.375% (19/32),76.000% (19/25),5,0 (0),1 (0),60.0%,65.625%,5.7544,0.21533,1.2479,parasitism,-3.3642,0.77086
PR1.genome.mdl,EA.genome.mdl,M9_Arginine,18.506,14.288,29.995883601220477,6.214116398779524,36.21,59.375% (19/32),76.000% (19/25),8,1 (1),1 (1),60.0%,65.625%,1.6209,0.43492,1.1042,parasitism,0.22793,-0.29521
PR1.genome.mdl,EA.genome.mdl,M9_Fructose,29.478,37.45,41.51837692135453,8.260623078645466,49.779,59.375% (19/32),76.000% (19/25),9,0 (0),0 (0),60.0%,65.625%,1.4085,0.22058,0.74377,parasitism,-0.27044,0.21287
PR1.genome.mdl,EA.genome.mdl,M9_GlcNAc,28.997,39.237,47.56185466168743,10.748145338312574,58.31,59.375% (19/32),76.000% (19/25),12,0 (0),0 (0),60.0%,65.625%,1.6402,0.27393,0.85456,parasitism,-0.35314,0.26098
PR1.genome.mdl,EA.genome.mdl,M9_Acetate,7.6267,11.028,18.030467394174607,4.888532605825391,22.919,59.375% (19/32),76.000% (19/25),4,0 (0),2 (0),60.0%,65.625%,2.3641,0.44328,1.2286,parasitism,-0.44597,0.30842
PR1.genome.mdl,EA.genome.mdl,M9_Cellobiose,0.0,51.813,58.65483431705183,11.582165682948165,70.237,59.375% (19/32),76.000% (19/25),7,0 (0),0 (0),60.0%,65.625%,,0.22354,1.3556,,,1.0
PR1.genome.mdl,EA.genome.mdl,M9_Citrate,20.233,33.177,36.5958759663982,9.168124033601803,45.764,59.375% (19/32),76.000% (19/25),7,1 (0),2 (0),60.0%,65.625%,1.8087,0.27634,0.85684,parasitism,-0.63975,0.39015
PR1.genome.mdl,EA.genome.mdl,M9_Glucose,26.457,39.204,41.81728851393914,8.269711486060862,50.087,59.375% (19/32),76.000% (19/25),10,0 (0),0 (0),60.0%,65.625%,1.5806,0.21094,0.76281,parasitism,-0.4818,0.32515
PR1.genome.mdl,EA.genome.mdl,M9_Glutamine,18.317,22.282,32.148224269269676,4.917775730730331,37.066,59.375% (19/32),76.000% (19/25),7,1 (0),2 (0),60.0%,65.625%,1.7551,0.22071,0.91298,parasitism,-0.21647,0.17795
PR1.genome.mdl,EA.genome.mdl,M9_Isoleucine,13.287,0.0,19.640072466913335,8.869927533086665,28.51,59.375% (19/32),76.000% (19/25),6,2 (1),3 (1),60.0%,65.625%,1.4781,,2.1457,,1.0,
PR1.genome.mdl,EA.genome.mdl,M9_Mannitol,10.941,33.335,34.49728653061466,7.021713469385339,41.519,59.375% (19/32),76.000% (19/25),8,0 (0),0 (0),60.0%,65.625%,3.153,0.21064,0.93773,parasitism,-2.0468,0.67179
PR1.genome.mdl,EA.genome.mdl,M9_Mannose,26.457,39.204,41.81728851395222,8.269711486047783,50.087,59.375% (19/32),76.000% (19/25),10,0 (0),0 (0),60.0%,65.625%,1.5806,0.21094,0.76281,parasitism,-0.4818,0.32515
PR1.genome.mdl,EA.genome.mdl,M9_Proline,24.0,24.418,34.331493583503864,9.173506416496135,43.505,59.375% (19/32),76.000% (19/25),8,0 (0),1 (1),60.0%,65.625%,1.4305,0.37569,0.89853,parasitism,-0.017417,0.017119
PR1.genome.mdl,EA.genome.mdl,M9_Fumarate,23.487,32.476,36.75897840487362,7.669021595126371,44.428,59.375% (19/32),76.000% (19/25),7,0 (0),1 (0),60.0%,65.625%,1.5651,0.23614,0.79388,parasitism,-0.38272,0.27679
PR1.genome.mdl,EA.genome.mdl,M9_Galactose,10.474,28.545,30.68317132264519,9.294828677354817,39.978,59.375% (19/32),76.000% (19/25),7,0 (0),0 (0),60.0%,65.625%,2.9295,0.32562,1.0246,parasitism,-1.7253,0.63307
PR1.genome.mdl,EA.genome.mdl,M9_Glycerol,21.641,26.555,26.406122988690452,6.038877011309552,32.445,59.375% (19/32),76.000% (19/25),8,0 (0),0 (0),60.0%,65.625%,1.2202,0.22741,0.67319,parasitism,-0.22707,0.18505
PR1.genome.mdl,EA.genome.mdl,M9_Ribose,16.65,26.91,30.29951353419517,8.637486465804825,38.937,59.375% (19/32),76.000% (19/25),7,0 (0),0 (0),60.0%,65.625%,1.8198,0.32098,0.89387,parasitism,-0.61622,0.38127
