model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
SF,EC,M9_Glutamine,22.339,22.175,29.854,3.6576,33.512,91.304% (21/23),77.778% (21/27),5,1 (0),1 (0),62.963%,60.87%,1.3364,0.16494,0.75284,parasitism,0.0073414,-0.0073957
SF,EC,M9_Mannitol,36.382,37.856,38.231,7.4952,45.726,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,1.0508,0.19799,0.61594,amensalism,-0.040515,0.038937
SF,EC,M9_Mannose,44.536,44.646,46.813,9.448,56.261,91.304% (21/23),77.778% (21/27),11,0 (0),0 (0),62.963%,60.87%,1.0511,0.21162,0.63086,amensalism,-0.0024699,0.0024638
SF,EC,M9_Proline,24.486,24.361,32.436,4.2973,36.733,91.304% (21/23),77.778% (21/27),7,0 (0),1 (1),62.963%,60.87%,1.3247,0.1764,0.752,parasitism,0.005105,-0.0051312
SF,EC,M9_Fumarate,32.556,32.491,36.98,4.697,41.677,91.304% (21/23),77.778% (21/27),6,1 (0),1 (0),62.963%,60.87%,1.1359,0.14456,0.64072,parasitism,0.0019966,-0.0020006
SF,EC,M9_Galactose,32.935,33.123,38.726,9.6471,48.373,91.304% (21/23),77.778% (21/27),9,0 (0),1 (0),62.963%,60.87%,1.1758,0.29125,0.73228,parasitism,-0.0057082,0.0056758
SF,EC,M9_Glycerol,26.587,26.487,24.446,4.8429,29.289,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,0.91948,0.18284,0.55185,amensalism,0.0037612,-0.0037754
SF,EC,M9_Ribose,31.123,31.389,38.186,6.9038,45.09,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,1.2269,0.21994,0.7213,parasitism,-0.0085467,0.0084743
SF,EC,M9_L-Arabinose,41.717,42.644,43.505,8.1739,51.679,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,1.0429,0.19168,0.61259,amensalism,-0.022221,0.021738
SF,EC,M9_Serine,22.374,22.328,29.348,4.2183,33.566,91.304% (21/23),77.778% (21/27),6,0 (0),0 (0),62.963%,60.87%,1.3117,0.18892,0.75088,parasitism,0.002056,-0.0020602
SF,EC,M9_Lactose,47.511,46.86,59.311,10.823,70.134,91.304% (21/23),77.778% (21/27),12,0 (0),0 (0),62.963%,60.87%,1.2484,0.23095,0.74317,parasitism,0.013702,-0.013892
SF,EC,M9_Maltose,60.573,59.392,71.344,10.085,81.429,91.304% (21/23),77.778% (21/27),10,0 (0),0 (0),62.963%,60.87%,1.1778,0.1698,0.67877,parasitism,0.019497,-0.019885
SF,EC,M9_Mix,69.675,74.056,82.127,30.183,112.31,91.304% (21/23),77.778% (21/27),19,2 (1),4 (0),62.963%,60.87%,1.1787,0.40757,0.78139,parasitism,-0.062878,0.059158
SF,EC,M9_Pyruvate,22.113,21.952,28.931,4.243,33.174,91.304% (21/23),77.778% (21/27),7,0 (0),1 (0),62.963%,60.87%,1.3083,0.19329,0.75284,parasitism,0.0072808,-0.0073342
SF,EC,M9_Rhamnose,36.319,36.262,45.666,5.6766,51.343,91.304% (21/23),77.778% (21/27),10,0 (0),0 (0),62.963%,60.87%,1.2574,0.15655,0.70739,parasitism,0.0015694,-0.0015719
SF,EC,M9_Sorbitol,36.382,37.856,38.232,7.4936,45.726,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,1.0509,0.19795,0.61594,amensalism,-0.040515,0.038937
SF,EC,M9_Succinate,32.556,32.491,38.988,4.4245,43.412,91.304% (21/23),77.778% (21/27),7,1 (0),1 (0),62.963%,60.87%,1.1976,0.13618,0.66739,parasitism,0.0019966,-0.0020006
SF,EC,M9_Trehalose,60.573,59.392,71.344,10.085,81.429,91.304% (21/23),77.778% (21/27),10,0 (0),1 (1),62.963%,60.87%,1.1778,0.1698,0.67877,parasitism,0.019497,-0.019885
SF,EC,M9_Uridine,0.3814,45.126,53.665,6.1995,59.865,91.304% (21/23),77.778% (21/27),9,0 (0),0 (0),62.963%,60.87%,140.71,0.13738,1.3155,parasitism,-117.32,0.99155
BI,CF,M9_Alanine,22.126,22.334,16.249,17.252,33.501,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.7344,0.77244,0.75351,competitive,-0.0094007,0.0093132
BI,CF,M9_Arginine,18.194,14.765,25.345,4.5058,29.851,91.304% (21/23),84.000% (21/25),5,0 (0),1 (0),52.0%,60.87%,1.3931,0.30517,0.9057,parasitism,0.18847,-0.23224
BI,CF,M9_Fructose,39.307,39.392,20.378,28.041,48.419,91.304% (21/23),84.000% (21/25),7,0 (0),0 (0),52.0%,60.87%,0.51842,0.71185,0.61524,competitive,-0.0021625,0.0021578
BI,CF,M9_GlcNAc,39.103,39.474,24.631,28.639,53.27,91.304% (21/23),84.000% (21/25),9,0 (0),0 (0),52.0%,60.87%,0.62989,0.72552,0.67793,competitive,-0.0094878,0.0093986
BI,CF,M9_Acetate,11.063,11.167,11.52,10.814,22.334,91.304% (21/23),84.000% (21/25),2,1 (0),1 (0),52.0%,60.87%,1.0413,0.96839,1.0047,neutral,-0.0094007,0.0093132
BI,CF,M9_Cellobiose,51.637,52.122,25.99,41.793,67.783,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.50333,0.80182,0.65327,competitive,-0.0093925,0.0093051
BI,CF,M9_Citrate,33.453,33.727,19.105,22.19,41.295,91.304% (21/23),84.000% (21/25),6,1 (0),0 (0),52.0%,60.87%,0.5711,0.65793,0.61469,competitive,-0.0081906,0.0081241
BI,CF,M9_Glucose,38.593,39.392,20.378,28.041,48.419,91.304% (21/23),84.000% (21/25),8,0 (0),0 (0),52.0%,60.87%,0.52802,0.71185,0.62088,competitive,-0.020703,0.020283
BI,CF,M9_Glutamine,22.353,22.564,16.809,17.038,33.847,91.304% (21/23),84.000% (21/25),6,1 (0),0 (0),52.0%,60.87%,0.75199,0.75509,0.75355,competitive,-0.0094394,0.0093512
BI,CF,M9_Mannitol,31.4,33.49,15.62,23.051,38.671,91.304% (21/23),84.000% (21/25),8,0 (0),0 (0),52.0%,60.87%,0.49745,0.68829,0.59595,competitive,-0.066561,0.062407
BI,CF,M9_Mannose,38.593,39.392,20.378,28.041,48.419,91.304% (21/23),84.000% (21/25),8,0 (0),1 (0),52.0%,60.87%,0.52802,0.71185,0.62088,competitive,-0.020703,0.020283
BI,CF,M9_Proline,24.503,26.633,19.786,18.684,38.47,91.304% (21/23),84.000% (21/25),7,0 (0),1 (1),52.0%,60.87%,0.80749,0.70154,0.75231,competitive,-0.086928,0.079976
BI,CF,M9_Fumarate,32.575,32.875,19.908,20.679,40.587,91.304% (21/23),84.000% (21/25),4,0 (0),2 (0),52.0%,60.87%,0.61113,0.62903,0.62012,competitive,-0.0092095,0.0091255
BI,CF,M9_Galactose,28.464,28.681,19.69,18.507,38.197,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.69177,0.64525,0.66842,competitive,-0.0076237,0.007566
BI,CF,M9_Glycerol,26.665,26.678,-3.6813e-13,26.678,26.678,91.304% (21/23),84.000% (21/25),5,0 (0),0 (0),52.0%,60.87%,-1.3806e-14,1.0,0.50012,,-0.00048753,0.00048729
BI,CF,M9_Ribose,26.863,27.05,18.126,19.085,37.211,91.304% (21/23),84.000% (21/25),5,0 (0),0 (0),52.0%,60.87%,0.67477,0.70554,0.6902,competitive,-0.0069612,0.0069131
BI,CF,M9_L-Arabinose,26.863,27.05,18.126,19.085,37.211,91.304% (21/23),84.000% (21/25),5,0 (0),0 (0),52.0%,60.87%,0.67477,0.70554,0.6902,competitive,-0.0069612,0.0069131
BI,CF,M9_Serine,22.388,22.6,15.767,18.133,33.9,91.304% (21/23),84.000% (21/25),7,0 (0),0 (0),52.0%,60.87%,0.70425,0.80236,0.75353,competitive,-0.0094694,0.0093805
BI,CF,M9_Maltose,51.637,52.122,25.99,41.793,67.783,91.304% (21/23),84.000% (21/25),7,0 (0),0 (0),52.0%,60.87%,0.50333,0.80182,0.65327,competitive,-0.0093925,0.0093051
BI,CF,M9_Mix,69.633,69.753,81.092,9.8468,90.939,91.304% (21/23),84.000% (21/25),12,0 (0),2 (0),52.0%,60.87%,1.1646,0.14117,0.65243,parasitism,-0.0017233,0.0017204
BI,CF,M9_Pyruvate,22.126,22.334,15.539,17.962,33.501,91.304% (21/23),84.000% (21/25),5,0 (0),0 (0),52.0%,60.87%,0.7023,0.80424,0.75351,competitive,-0.0094007,0.0093132
BI,CF,M9_Rhamnose,29.743,30.043,19.909,22.151,42.06,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.66936,0.73732,0.70351,competitive,-0.010086,0.0099857
BI,CF,M9_Sorbitol,31.4,33.49,15.62,23.051,38.671,91.304% (21/23),84.000% (21/25),8,0 (0),0 (0),52.0%,60.87%,0.49745,0.68829,0.59595,competitive,-0.066561,0.062407
BI,CF,M9_Succinate,32.575,32.875,21.651,22.182,43.833,91.304% (21/23),84.000% (21/25),4,0 (0),2 (0),52.0%,60.87%,0.66465,0.67474,0.66972,competitive,-0.0092095,0.0091255
BI,CF,M9_Trehalose,51.637,52.122,25.99,41.793,67.783,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.50333,0.80182,0.65327,competitive,-0.0093925,0.0093051
BI,CF,M9_Uridine,41.409,41.783,23.588,32.007,55.595,91.304% (21/23),84.000% (21/25),6,0 (0),0 (0),52.0%,60.87%,0.56963,0.76604,0.66827,competitive,-0.0090319,0.008951
PP,PAg1,M9_Alanine,16.541,6.346,5.5007,32.723,38.224,67.857% (19/28),63.333% (19/30),7,0 (0),1 (0),66.667%,60.714%,0.33255,5.1565,1.6701,parasitism,0.61635,-1.6065
PP,PAg1,M9_Arginine,16.79,15.829,4.3563,24.296,28.652,67.857% (19/28),63.333% (19/30),6,2 (0),1 (0),66.667%,60.714%,0.25946,1.5349,0.87838,parasitism,0.057236,-0.060711
PP,PAg1,M9_Fructose,29.523,37.661,12.657,42.635,55.292,67.857% (19/28),63.333% (19/30),8,0 (0),0 (0),66.667%,60.714%,0.42873,1.1321,0.82299,parasitism,-0.27565,0.21609
PP,PAg1,M9_GlcNAc,0.0,36.707,9.943,48.786,58.729,67.857% (19/28),63.333% (19/30),7,0 (0),1 (0),66.667%,60.714%,,1.3291,1.5999,,,1.0
PP,PAg1,M9_Acetate,7.6789,14.87,7.1205,21.548,28.668,67.857% (19/28),63.333% (19/30),3,1 (0),1 (0),66.667%,60.714%,0.92728,1.4491,1.2714,commensalism,-0.93648,0.4836
PP,PAg1,M9_Arabinogalactan,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Cellobiose,0.0,38.991,19.041,55.936,74.977,67.857% (19/28),63.333% (19/30),6,1 (1),0 (0),66.667%,60.714%,,1.4346,1.9229,,,1.0
PP,PAg1,M9_Citrate,20.337,34.814,5.0471,40.208,45.255,67.857% (19/28),63.333% (19/30),7,1 (0),2 (0),66.667%,60.714%,0.24817,1.1549,0.82057,parasitism,-0.71186,0.41584
PP,PAg1,M9_D-Arabinose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Glucose,30.346,38.991,12.963,42.329,55.292,67.857% (19/28),63.333% (19/30),8,0 (0),0 (0),66.667%,60.714%,0.42718,1.0856,0.79744,amensalism,-0.28488,0.22172
PP,PAg1,M9_Glutamine,8.2462,24.685,6.7682,33.415,40.183,67.857% (19/28),63.333% (19/30),4,1 (0),0 (0),66.667%,60.714%,0.82077,1.3536,1.2202,parasitism,-1.9935,0.66594
PP,PAg1,M9_Isoleucine,13.405,0.85446,6.6271,23.415,30.042,67.857% (19/28),63.333% (19/30),8,0 (0),0 (0),66.667%,60.714%,0.49438,27.403,2.1068,parasitism,0.93626,-14.688
PP,PAg1,M9_Mannitol,0.0,33.423,12.621,33.06,45.681,67.857% (19/28),63.333% (19/30),7,0 (0),0 (0),66.667%,60.714%,,0.98913,1.3668,,,1.0
PP,PAg1,M9_Mannose,30.346,38.991,13.042,42.25,55.292,67.857% (19/28),63.333% (19/30),8,0 (0),0 (0),66.667%,60.714%,0.42976,1.0836,0.79744,amensalism,-0.28488,0.22172
PP,PAg1,M9_Proline,24.012,24.698,7.6433,35.346,42.989,67.857% (19/28),63.333% (19/30),7,0 (0),0 (0),66.667%,60.714%,0.31831,1.4311,0.88255,parasitism,-0.028569,0.027776
PP,PAg1,M9_Raffinose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Fumarate,23.499,34.615,4.9836,40.128,45.112,67.857% (19/28),63.333% (19/30),6,0 (0),2 (0),66.667%,60.714%,0.21208,1.1593,0.77627,parasitism,-0.47304,0.32113
PP,PAg1,M9_Galactose,0.0,38.991,20.978,33.817,54.795,67.857% (19/28),63.333% (19/30),6,0 (0),0 (0),66.667%,60.714%,,0.8673,1.4053,,,1.0
PP,PAg1,M9_Glycerol,21.757,27.249,13.348,21.693,35.041,67.857% (19/28),63.333% (19/30),7,0 (0),0 (0),66.667%,60.714%,0.61352,0.79609,0.71503,competitive,-0.25242,0.20155
PP,PAg1,M9_Ribose,19.133,37.479,12.065,40.194,52.259,67.857% (19/28),63.333% (19/30),8,0 (0),0 (0),66.667%,60.714%,0.63061,1.0724,0.92311,amensalism,-0.95887,0.4895
PP,PAg1,M9_L-Arabinose,0.0,37.212,14.939,36.822,51.761,67.857% (19/28),63.333% (19/30),7,0 (0),0 (0),66.667%,60.714%,,0.98951,1.391,,,1.0
PP,PAg1,M9_Serine,18.697,26.243,5.2448,33.368,38.613,67.857% (19/28),63.333% (19/30),6,0 (0),0 (0),66.667%,60.714%,0.28051,1.2715,0.85921,parasitism,-0.40359,0.28754
PP,PAg1,M9_Xylose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Lactose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Maltose,33.582,38.991,19.041,55.936,74.977,67.857% (19/28),63.333% (19/30),12,0 (0),1 (0),66.667%,60.714%,0.567,1.4346,1.0331,parasitism,-0.16107,0.13872
PP,PAg1,M9_Melezitose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Mix,51.099,55.082,22.842,68.627,91.469,67.857% (19/28),63.333% (19/30),14,1 (0),3 (2),66.667%,60.714%,0.44702,1.2459,0.86144,parasitism,-0.077947,0.07231
PP,PAg1,M9_No_Glucose,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Pyruvate,16.541,25.911,5.2623,32.962,38.224,67.857% (19/28),63.333% (19/30),5,0 (0),0 (0),66.667%,60.714%,0.31814,1.2721,0.90041,parasitism,-0.56647,0.36162
PP,PAg1,M9_Rhamnose,0.0,30.542,5.1289,42.878,48.007,67.857% (19/28),63.333% (19/30),6,0 (0),0 (0),66.667%,60.714%,,1.4039,1.5718,,,1.0
PP,PAg1,M9_Sorbitol,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Succinate,23.499,34.615,4.9949,41.042,46.037,67.857% (19/28),63.333% (19/30),7,2 (0),1 (0),66.667%,60.714%,0.21256,1.1857,0.79218,parasitism,-0.47304,0.32113
PP,PAg1,M9_Sucrose,0.0,21.241,1.167,22.434,23.601,67.857% (19/28),63.333% (19/30),4,0 (0),0 (0),66.667%,60.714%,,1.0562,1.1111,,,1.0
PP,PAg1,M9_Trehalose,0.0,38.991,19.041,55.936,74.977,67.857% (19/28),63.333% (19/30),7,0 (0),0 (0),66.667%,60.714%,,1.4346,1.9229,,,1.0
PP,PAg1,M9_Uridine,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PP,PAg1,M9_Water,0.0,0.82557,0.033502,0.46071,0.49421,67.857% (19/28),63.333% (19/30),3,0 (0),0 (0),66.667%,60.714%,,0.55805,0.59863,,,1.0
PK,RP2,M9_Alanine,5.1835,22.201,3.9524,28.872,32.824,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.7625,1.3005,1.1986,parasitism,-3.283,0.76652
PK,RP2,M9_Arginine,13.811,18.31,4.8532,24.265,29.118,53.125% (17/32),70.833% (17/24),7,2 (0),1 (0),62.5%,65.625%,0.3514,1.3252,0.90651,parasitism,-0.32575,0.24571
PK,RP2,M9_Fructose,30.964,43.208,15.26,39.578,54.838,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,0.49283,0.91599,0.73934,amensalism,-0.39543,0.28337
PK,RP2,M9_GlcNAc,30.081,40.185,8.6923,51.296,59.988,53.125% (17/32),70.833% (17/24),11,0 (0),0 (0),62.5%,65.625%,0.28896,1.2765,0.85373,parasitism,-0.33589,0.25144
PK,RP2,M9_Acetate,7.6402,11.1,4.031,17.852,21.883,53.125% (17/32),70.833% (17/24),3,2 (0),1 (0),62.5%,65.625%,0.5276,1.6083,1.1677,parasitism,-0.45284,0.31169
PK,RP2,M9_Cellobiose,0.085579,51.758,14.978,63.245,78.223,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,175.02,1.2219,1.5088,mutualism,-603.8,0.99835
PK,RP2,M9_Citrate,21.434,33.566,5.6116,39.883,45.495,53.125% (17/32),70.833% (17/24),7,2 (0),0 (0),62.5%,65.625%,0.26181,1.1882,0.82718,parasitism,-0.56602,0.36144
PK,RP2,M9_Glucose,27.994,43.208,15.26,39.578,54.838,53.125% (17/32),70.833% (17/24),9,0 (0),0 (0),62.5%,65.625%,0.54512,0.91599,0.77017,amensalism,-0.54347,0.35211
PK,RP2,M9_Glutamine,19.13,22.429,4.7548,32.413,37.168,53.125% (17/32),70.833% (17/24),5,2 (0),0 (0),62.5%,65.625%,0.24855,1.4451,0.89434,parasitism,-0.17245,0.14709
PK,RP2,M9_Isoleucine,0.088541,0.25889,0.014288,0.12561,0.1399,53.125% (17/32),70.833% (17/24),5,0 (0),0 (0),62.5%,65.625%,0.16137,0.48519,0.40267,competitive,-1.924,0.658
PK,RP2,M9_Mannitol,0.085579,38.309,15.073,31.394,46.467,53.125% (17/32),70.833% (17/24),8,1 (0),2 (0),62.5%,65.625%,176.13,0.81949,1.2102,parasitism,-446.64,0.99777
PK,RP2,M9_Mannose,27.994,43.208,15.26,39.578,54.838,53.125% (17/32),70.833% (17/24),9,0 (0),1 (0),62.5%,65.625%,0.54512,0.91599,0.77017,amensalism,-0.54347,0.35211
PK,RP2,M9_Proline,23.891,24.593,9.1358,35.685,44.821,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,0.38239,1.451,0.92445,parasitism,-0.029383,0.028545
PK,RP2,M9_Fumarate,23.383,32.683,5.3667,37.418,42.785,53.125% (17/32),70.833% (17/24),7,1 (0),1 (0),62.5%,65.625%,0.22951,1.1449,0.76312,parasitism,-0.39772,0.28455
PK,RP2,M9_Galactose,8.9939,30.863,15.841,30.804,46.645,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,1.7613,0.99808,1.1703,commensalism,-2.4315,0.70859
PK,RP2,M9_Glycerol,16.487,26.628,13.929,23.349,37.278,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.84485,0.87686,0.86462,competitive,-0.61509,0.38084
PK,RP2,M9_Ribose,20.447,29.359,15.126,29.996,45.122,53.125% (17/32),70.833% (17/24),5,0 (0),0 (0),62.5%,65.625%,0.73978,1.0217,0.90596,amensalism,-0.43586,0.30355
PK,RP2,M9_L-Arabinose,0.085579,41.151,14.066,36.855,50.921,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,164.36,0.89561,1.2349,parasitism,-479.85,0.99792
PK,RP2,M9_Serine,21.638,22.464,3.9579,29.326,33.284,53.125% (17/32),70.833% (17/24),6,0 (0),0 (0),62.5%,65.625%,0.18292,1.3055,0.75471,parasitism,-0.038174,0.03677
PK,RP2,M9_Lactose,0.085579,41.065,9.6796,57.241,66.921,53.125% (17/32),70.833% (17/24),7,1 (0),1 (0),62.5%,65.625%,113.11,1.3939,1.6262,mutualism,-478.85,0.99792
PK,RP2,M9_Maltose,32.432,51.758,14.978,63.245,78.223,53.125% (17/32),70.833% (17/24),11,0 (0),0 (0),62.5%,65.625%,0.46184,1.2219,0.92912,parasitism,-0.59589,0.37339
PK,RP2,M9_Mix,38.351,69.942,12.454,87.586,100.04,53.125% (17/32),70.833% (17/24),14,2 (0),2 (0),62.5%,65.625%,0.32474,1.2523,0.92379,parasitism,-0.82373,0.45167
PK,RP2,M9_Pyruvate,21.29,22.201,3.9369,28.887,32.824,53.125% (17/32),70.833% (17/24),7,0 (0),0 (0),62.5%,65.625%,0.18492,1.3012,0.75473,parasitism,-0.04279,0.041034
PK,RP2,M9_Rhamnose,0.085579,31.675,5.0282,43.737,48.765,53.125% (17/32),70.833% (17/24),6,0 (0),1 (0),62.5%,65.625%,58.755,1.3808,1.5354,mutualism,-369.13,0.9973
PK,RP2,M9_Sorbitol,0.085579,38.309,15.073,31.394,46.467,53.125% (17/32),70.833% (17/24),8,0 (0),0 (0),62.5%,65.625%,176.13,0.81949,1.2102,parasitism,-446.64,0.99777
PK,RP2,M9_Succinate,23.383,32.683,4.7692,38.996,43.765,53.125% (17/32),70.833% (17/24),4,3 (0),3 (0),62.5%,65.625%,0.20396,1.1932,0.7806,parasitism,-0.39772,0.28455
PK,RP2,M9_Trehalose,0.085579,51.758,14.978,63.245,78.223,53.125% (17/32),70.833% (17/24),7,1 (1),0 (0),62.5%,65.625%,175.02,1.2219,1.5088,mutualism,-603.8,0.99835
PK,RP2,M9_Uridine,0.085579,41.592,6.1723,52.735,58.907,53.125% (17/32),70.833% (17/24),8,0 (0),0 (0),62.5%,65.625%,72.124,1.2679,1.4134,mutualism,-485.01,0.99794
PAr,LA,M9_Alanine,5.0782,21.965,29.543,6.9904,36.533,57.143% (16/28),72.727% (16/22),8,0 (0),0 (0),59.091%,64.286%,5.8175,0.31825,1.3509,parasitism,-3.3254,0.7688
PAr,LA,M9_Arginine,16.845,18.053,27.803,8.2055,36.009,57.143% (16/28),72.727% (16/22),7,1 (0),1 (0),59.091%,64.286%,1.6505,0.45452,1.0318,parasitism,-0.071713,0.066914
PAr,LA,M9_Fructose,29.621,35.724,37.48,18.506,55.986,57.143% (16/28),72.727% (16/22),9,0 (0),1 (0),59.091%,64.286%,1.2653,0.51804,0.85678,parasitism,-0.20604,0.17084
PAr,LA,M9_GlcNAc,33.245,39.378,46.104,12.946,59.05,57.143% (16/28),72.727% (16/22),15,0 (0),0 (0),59.091%,64.286%,1.3868,0.32877,0.8131,parasitism,-0.18448,0.15575
PAr,LA,M9_Acetate,7.7051,10.982,18.548,7.0246,25.573,57.143% (16/28),72.727% (16/22),3,0 (0),1 (0),59.091%,64.286%,2.4073,0.63965,1.3685,parasitism,-0.42529,0.29839
PAr,LA,M9_Cellobiose,0.0,51.209,64.426,13.814,78.24,57.143% (16/28),72.727% (16/22),7,0 (0),1 (1),59.091%,64.286%,,0.26975,1.5279,,,1.0
PAr,LA,M9_Citrate,20.404,30.106,36.211,5.6015,41.813,57.143% (16/28),72.727% (16/22),7,1 (0),0 (0),59.091%,64.286%,1.7747,0.18606,0.82782,parasitism,-0.4755,0.32226
PAr,LA,M9_Glucose,30.44,42.735,37.667,18.296,55.963,57.143% (16/28),72.727% (16/22),9,0 (0),0 (0),59.091%,64.286%,1.2374,0.42812,0.76478,parasitism,-0.40391,0.2877
PAr,LA,M9_Glutamine,18.515,22.188,32.312,6.4773,38.789,57.143% (16/28),72.727% (16/22),8,0 (0),2 (1),59.091%,64.286%,1.7452,0.29193,0.95298,parasitism,-0.19838,0.16554
PAr,LA,M9_Isoleucine,13.449,0.25887,18.279,11.981,30.26,57.143% (16/28),72.727% (16/22),9,0 (0),0 (0),59.091%,64.286%,1.3591,46.281,2.2075,mutualism,0.98075,-50.953
PAr,LA,M9_Mannitol,11.141,37.871,31.038,16.807,47.845,57.143% (16/28),72.727% (16/22),8,0 (0),1 (0),59.091%,64.286%,2.7859,0.4438,0.97619,parasitism,-2.3992,0.70582
PAr,LA,M9_Mannose,30.44,42.735,37.482,18.481,55.963,57.143% (16/28),72.727% (16/22),9,0 (0),0 (0),59.091%,64.286%,1.2313,0.43246,0.76478,parasitism,-0.40391,0.2877
PAr,LA,M9_Proline,24.091,24.376,34.195,9.2415,43.436,57.143% (16/28),72.727% (16/22),9,1 (1),2 (1),59.091%,64.286%,1.4194,0.37912,0.8962,parasitism,-0.01183,0.011692
PAr,LA,M9_Fumarate,23.589,32.51,38.117,6.2353,44.352,57.143% (16/28),72.727% (16/22),8,0 (0),1 (0),59.091%,64.286%,1.6159,0.1918,0.7906,parasitism,-0.37818,0.27441
PAr,LA,M9_Galactose,10.467,30.55,31.531,15.509,47.04,57.143% (16/28),72.727% (16/22),6,0 (0),0 (0),59.091%,64.286%,3.0124,0.50766,1.1468,parasitism,-1.9187,0.65738
PAr,LA,M9_Glycerol,21.811,26.514,25.738,12.521,38.259,57.143% (16/28),72.727% (16/22),7,0 (0),0 (0),59.091%,64.286%,1.1801,0.47224,0.7917,parasitism,-0.21563,0.17738
PAr,LA,M9_Ribose,19.193,29.064,33.216,11.867,45.083,57.143% (16/28),72.727% (16/22),8,0 (0),1 (0),59.091%,64.286%,1.7306,0.4083,0.93423,parasitism,-0.5143,0.33963
PAr,LA,M9_L-Arabinose,8.4797,40.734,32.87,19.511,52.381,57.143% (16/28),72.727% (16/22),7,0 (0),0 (0),59.091%,64.286%,3.8764,0.47898,1.0644,parasitism,-3.8037,0.79183
PAr,LA,M9_Serine,18.768,22.342,30.17,6.9878,37.158,57.143% (16/28),72.727% (16/22),7,0 (0),1 (1),59.091%,64.286%,1.6075,0.31277,0.90387,parasitism,-0.19043,0.15997
PAr,LA,M9_Lactose,0.0,40.639,56.751,9.5882,66.339,57.143% (16/28),72.727% (16/22),6,0 (0),0 (0),59.091%,64.286%,,0.23594,1.6324,,,1.0
PAr,LA,M9_Maltose,33.994,51.209,64.426,13.814,78.24,57.143% (16/28),72.727% (16/22),13,1 (1),0 (0),59.091%,64.286%,1.8952,0.26975,0.91828,parasitism,-0.50641,0.33617
PAr,LA,M9_Mix,51.298,69.721,90.397,18.033,108.43,57.143% (16/28),72.727% (16/22),20,2 (2),1 (0),59.091%,64.286%,1.7622,0.25864,0.89598,parasitism,-0.35914,0.26424
